482.8440328,-6
482.932327,-9
483.0206209,6
483.1089143,-3
483.1972074,-8
483.2855,-4
483.3737923,-1
483.4620841,-5
483.5503756,22
483.6386667,4
483.7269573,-13
483.8152476,22
483.9035375,-4
483.991827,-18
484.080116,5
484.1684047,7
484.256693,-9
484.3449809,-2
484.4332684,2
484.5215555,-9
484.6098421,-12
484.6981284,8
484.7864143,-6
484.8746998,-11
484.9629849,-2
485.0512696,-18
485.1395539,-13
485.2278377,12
485.3161212,-21
485.4044043,-5
485.492687,23
485.5809693,2
485.6692511,-5
485.7575326,0
485.8458137,-3
485.9340944,-8
486.0223746,-5
486.1106545,-9
486.198934,9
486.287213,7
486.3754917,27
486.4637699,-8
486.5520478,-3
486.6403252,13
486.7286023,-2
486.8168789,-3
486.9051552,18
486.993431,-3
487.0817064,2
487.1699814,17
487.258256,-3
487.3465303,58
487.4348041,102
487.5230775,82
487.6113504,111
487.699623,132
487.7878952,121
487.876167,98
487.9644383,64
488.0527093,13
488.1409799,4
488.22925,-13
488.3175197,12
488.4057891,-14
488.494058,-7
488.5823265,7
488.6705946,-17
488.7588623,7
488.8471296,10
488.9353965,-8
489.0236629,1
489.111929,9
489.2001946,-13
489.2884599,9
489.3767247,-3
489.4649891,-9
489.5532531,14
489.6415167,-3
489.7297799,-6
489.8180427,-1
489.9063051,11
489.994567,11
490.0828285,-14
490.1710897,-1
490.2593504,13
490.3476107,-18
490.4358706,10
490.5241301,14
490.6123891,-17
490.7006478,2
490.788906,-2
490.8771639,-14
490.9654213,0
491.0536783,1
491.1419349,-5
491.2301911,-6
491.3184468,-1
491.4067022,-14
491.4949571,12
491.5832116,-6
491.6714657,8
491.7597194,-9
491.8479727,7
491.9362255,6
492.024478,-8
492.11273,16
492.2009816,0
492.2892328,2
492.3774836,1
492.4657339,0
492.5539839,-4
492.6422334,-3
492.7304825,11
492.8187312,7
492.9069794,6
492.9952273,18
493.0834747,21
493.1717217,-10
493.2599683,22
493.3482145,4
493.4364603,-3
493.5247056,18
493.6129505,25
493.701195,16
493.7894391,14
493.8776828,24
493.965926,1
494.0541688,25
494.1424112,15
494.2306532,15
494.3188948,26
494.4071359,11
494.4953766,4
494.5836169,4
494.6718568,30
494.7600962,8
494.8483352,14
494.9365739,35
495.024812,19
495.1130498,14
495.2012871,17
495.289524,26
495.3777605,10
495.4659966,24
495.5542322,10
495.6424675,18
495.7307023,33
495.8189366,2
495.9071706,20
495.9954041,38
496.0836372,22
496.1718699,6
496.2601021,23
496.3483339,30
496.4365653,12
496.5247963,24
496.6130268,34
496.7012569,13
496.7894866,24
496.8777159,37
496.9659447,9
497.0541731,7
497.1424011,47
497.2306287,-8
497.3188558,24
497.4070825,48
497.4953088,19
497.5835346,24
497.67176,28
497.759985,-8
497.8482096,24
497.9364337,36
498.0246574,28
498.1128807,29
498.2011035,33
498.2893259,35
498.3775479,14
498.4657695,50
498.5539906,31
498.6422113,31
498.7304315,34
498.8186513,44
498.9068707,20
498.9950897,34
499.0833082,32
499.1715263,23
499.259744,40
499.3479612,53
499.436178,39
499.5243944,46
499.6126103,44
499.7008259,31
499.7890409,33
499.8772556,48
499.9654698,27
500.0536835,47
500.1418969,37
500.2301098,25
500.3183223,34
500.4065343,55
500.4947459,45
500.5829571,41
500.6711678,66
500.7593781,48
500.8475879,21
500.9357974,54
501.0240063,60
501.1122149,23
501.200423,51
501.2886307,52
501.3768379,38
501.4650447,50
501.5532511,57
501.641457,48
501.7296625,61
501.8178676,61
501.9060722,49
501.9942764,50
502.0824801,73
502.1706834,47
502.2588863,62
502.3470887,62
502.4352907,57
502.5234922,38
502.6116933,87
502.699894,64
502.7880942,54
502.876294,100
502.9644934,70
503.0526923,71
503.1408907,75
503.2290888,70
503.3172864,73
503.4054835,70
503.4936802,77
503.5818765,58
503.6700723,78
503.7582677,84
503.8464626,75
503.9346571,77
504.0228511,75
504.1110447,71
504.1992379,89
504.2874306,105
504.3756229,69
504.4638147,88
504.5520061,119
504.6401971,79
504.7283876,86
504.8165776,105
504.9047672,82
504.9929564,76
505.0811451,113
505.1693334,100
505.2575212,116
505.3457086,109
505.4338956,109
505.5220821,101
505.6102681,103
505.6984537,104
505.7866389,115
505.8748236,106
505.9630078,117
506.0511916,119
506.139375,133
506.2275579,132
506.3157404,110
506.4039224,119
506.492104,136
506.5802851,117
506.6684658,128
506.756646,117
506.8448258,115
506.9330052,140
507.021184,141
507.1093625,149
507.1975405,137
507.285718,130
507.3738951,158
507.4620717,167
507.5502479,141
507.6384236,157
507.7265989,150
507.8147737,139
507.9029481,153
507.991122,185
508.0792955,170
508.1674685,192
508.2556411,166
508.3438132,180
508.4319849,199
508.5201561,165
508.6083269,198
508.6964972,193
508.7846671,220
508.8728365,205
508.9610054,217
509.0491739,224
509.1373419,199
509.2255095,204
509.3136767,187
509.4018433,213
509.4900096,229
509.5781753,238
509.6663406,200
509.7545055,237
509.8426699,241
509.9308339,258
510.0189973,241
510.1071604,223
510.195323,241
510.2834851,256
510.3716467,254
510.459808,271
510.5479687,233
510.636129,277
510.7242888,276
510.8124482,307
510.9006071,322
510.9887656,334
511.0769236,293
511.1650811,339
511.2532382,347
511.3413949,340
511.429551,330
511.5177067,361
511.605862,343
511.6940168,352
511.7821711,375
511.870325,370
511.9584784,421
512.0466313,384
512.1347838,359
512.2229359,375
512.3110874,413
512.3992385,431
512.4873892,426
512.5755394,444
512.6636891,482
512.7518383,474
512.8399871,443
512.9281355,498
513.0162833,463
513.1044308,492
513.1925777,485
513.2807242,470
513.3688702,504
513.4570158,518
513.5451608,524
513.6333055,527
513.7214496,558
513.8095933,514
513.8977366,524
513.9858793,559
514.0740216,574
514.1621635,583
514.2503049,580
514.3384458,611
514.4265862,582
514.5147262,625
514.6028657,611
514.6910047,664
514.7791433,674
514.8672814,602
514.9554191,678
515.0435563,671
515.131693,649
515.2198292,689
515.307965,667
515.3961003,698
515.4842351,696
515.5723695,742
515.6605034,702
515.7486368,761
515.8367698,698
515.9249023,768
516.0130343,727
516.1011659,762
516.189297,820
516.2774276,750
516.3655577,818
516.4536874,876
516.5418166,836
516.6299453,832
516.7180736,914
516.8062014,849
516.8943287,875
516.9824556,890
517.0705819,955
517.1587079,893
517.2468333,918
517.3349583,894
517.4230827,906
517.5112068,920
517.5993303,963
517.6874534,945
517.775576,978
517.8636981,984
517.9518198,996
518.0399409,1023
518.1280616,999
518.2161819,1017
518.3043016,1017
518.3924209,1013
518.4805397,1006
518.568658,980
518.6567759,1047
518.7448933,1050
518.8330102,1085
518.9211266,1070
519.0092426,1143
519.097358,1125
519.185473,1123
519.2735876,1161
519.3617016,1130
519.4498152,1169
519.5379283,1137
519.6260409,1133
519.714153,1218
519.8022647,1177
519.8903759,1128
519.9784866,1205
520.0665968,1203
520.1547065,1198
520.2428158,1289
520.3309246,1256
520.4190329,1221
520.5071407,1328
520.5952481,1300
520.683355,1296
520.7714614,1231
520.8595673,1279
520.9476727,1286
521.0357777,1251
521.1238821,1223
521.2119861,1241
521.3000896,1242
521.3881926,1269
521.4762952,1224
521.5643973,1226
521.6524988,1312
521.7405999,1347
521.8287006,1248
521.9168007,1226
522.0049003,1239
522.0929995,1208
522.1810982,1220
522.2691964,1193
522.3572941,1153
522.4453914,1222
522.5334881,1204
522.6215844,1212
522.7096802,1185
522.7977755,1224
522.8858703,1164
522.9739646,1197
523.0620585,1190
523.1501518,1155
523.2382447,1154
523.3263371,1151
523.414429,1120
523.5025204,1167
523.5906114,1222
523.6787018,1162
523.7667918,1138
523.8548812,1124
523.9429702,1123
524.0310587,1130
524.1191467,1123
524.2072343,1094
524.2953213,1077
524.3834078,1044
524.4714939,1028
524.5595795,1052
524.6476646,1045
524.7357492,1048
524.8238333,1055
524.9119169,1047
525,1086
525.0880826,1051
525.1761648,1007
525.2642464,1104
525.3523276,1002
525.4404083,1020
525.5284885,1019
525.6165682,1024
525.7046474,976
525.7927261,963
525.8808043,967
525.9688821,922
526.0569593,949
526.145036,944
526.2331123,883
526.3211881,921
526.4092633,882
526.4973381,906
526.5854124,885
526.6734862,886
526.7615595,842
526.8496323,838
526.9377046,833
527.0257764,797
527.1138478,841
527.2019186,850
527.2899889,801
527.3780588,811
527.4661281,783
527.554197,782
527.6422653,722
527.7303332,780
527.8184006,716
527.9064674,738
527.9945338,739
528.0825997,712
528.1706651,665
528.25873,720
528.3467943,704
528.4348582,704
528.5229216,676
528.6109845,650
528.6990469,653
528.7871088,632
528.8751702,682
528.9632311,615
529.0512916,642
529.1393515,651
529.2274109,576
529.3154698,580
529.4035282,601
529.4915861,572
529.5796435,570
529.6677004,579
529.7557569,532
529.8438128,539
529.9318682,559
530.0199231,532
530.1079775,518
530.1960314,507
530.2840848,511
530.3721378,496
530.4601902,512
530.5482421,501
530.6362935,489
530.7243444,512
530.8123948,498
530.9004447,454
530.9884941,433
531.076543,483
531.1645914,453
531.2526392,465
531.3406866,452
531.4287335,450
531.5167799,443
531.6048258,445
531.6928711,458
531.780916,442
531.8689604,436
531.9570042,431
532.0450476,395
532.1330904,427
532.2211327,402
532.3091746,391
532.3972159,392
532.4852567,395
532.573297,370
532.6613369,377
532.7493762,360
532.837415,326
532.9254532,392
533.013491,366
533.1015283,339
533.1895651,346
533.2776013,337
533.3656371,313
533.4536723,310
533.5417071,304
533.6297413,287
533.717775,315
533.8058082,319
533.8938409,293
533.9818731,306
534.0699048,298
534.157936,339
534.2459666,297
534.3339968,317
534.4220264,280
534.5100556,299
534.5980842,255
534.6861123,294
534.7741399,279
534.862167,272
534.9501936,264
535.0382196,306
535.1262452,277
535.2142702,257
535.3022947,278
535.3903188,263
535.4783423,253
535.5663653,259
535.6543877,254
535.7424097,274
535.8304312,246
535.9184521,249
536.0064725,243
536.0944924,244
536.1825118,214
536.2705307,257
536.3585491,227
536.4465669,226
536.5345843,224
536.6226011,206
536.7106174,198
536.7986332,221
536.8866485,202
536.9746632,196
537.0626775,219
537.1506912,218
537.2387044,206
537.3267171,201
537.4147293,241
537.502741,189
537.5907521,201
537.6787627,202
537.7667728,178
537.8547824,188
537.9427915,193
538.0308001,144
538.1188081,174
538.2068156,172
538.2948226,203
538.3828291,174
538.470835,182
538.5588405,173
538.6468454,166
538.7348498,161
538.8228537,159
538.9108571,170
538.9988599,166
539.0868622,172
539.174864,153
539.2628653,154
539.3508661,158
539.4388663,138
539.526866,121
539.6148652,162
539.7028639,139
539.790862,134
539.8788596,152
539.9668567,120
540.0548533,137
540.1428494,129
540.2308449,139
540.3188399,120
540.4068344,141
540.4948284,138
540.5828218,113
540.6708147,131
540.7588071,141
540.846799,99
540.9347904,132
541.0227812,127
541.1107715,108
541.1987612,140
541.2867505,129
541.3747392,104
541.4627274,101
541.550715,135
541.6387022,102
541.7266888,109
541.8146749,124
541.9026604,91
541.9906455,111
542.07863,98
542.166614,101
542.2545974,107
542.3425803,79
542.4305627,120
542.5185446,83
542.6065259,116
542.6945067,110
542.782487,82
542.8704668,83
542.958446,95
543.0464247,86
543.1344028,107
543.2223805,110
543.3103576,71
543.3983341,88
543.4863102,73
543.5742857,74
543.6622607,66
543.7502351,77
543.8382091,90
543.9261824,69
544.0141553,91
544.1021276,59
544.1900994,88
544.2780707,88
544.3660414,73
544.4540116,52
544.5419813,113
544.6299504,68
544.717919,76
544.8058871,98
544.8938546,83
544.9818216,64
545.069788,72
545.157754,70
545.2457194,80
545.3336842,72
545.4216486,73
545.5096123,52
545.5975756,64
545.6855383,65
545.7735005,47
545.8614622,52
545.9494233,76
546.0373838,52
546.1253439,52
546.2133034,69
546.3012624,35
546.3892208,54
546.4771787,63
546.565136,77
546.6530929,33
546.7410491,59
546.8290049,57
546.9169601,48
547.0049148,54
547.0928689,42
547.1808225,41
547.2687755,57
547.3567281,68
547.44468,28
547.5326315,55
547.6205824,48
547.7085327,42
547.7964825,65
547.8844318,58
547.9723805,41
548.0603287,42
548.1482764,52
548.2362235,54
548.3241701,48
548.4121161,77
548.5000616,16
548.5880065,60
548.675951,50
548.7638948,30
548.8518381,38
548.9397809,43
549.0277232,66
549.1156648,25
549.203606,53
549.2915466,60
549.3794867,46
549.4674262,22
549.5553652,50
549.6433036,28
549.7312415,45
549.8191788,56
549.9071156,30
549.9950519,38
550.0829876,36
550.1709228,21
550.2588574,25
550.3467915,38
550.434725,10
550.522658,31
550.6105904,26
550.6985223,45
550.7864536,38
550.8743844,33
550.9623147,44
551.0502444,38
551.1381735,48
551.2261022,32
551.3140302,21
551.4019577,31
551.4898847,38
551.5778111,25
551.665737,42
551.7536623,35
551.8415871,26
551.9295113,33
552.0174349,26
552.1053581,33
552.1932806,-2
552.2812027,45
552.3691241,15
552.4570451,13
552.5449654,25
552.6328853,18
552.7208045,5
552.8087232,16
552.8966414,27
552.984559,17
553.0724761,32
553.1603926,40
553.2483086,7
553.336224,18
553.4241388,30
553.5120531,9
553.5999669,19
553.6878801,39
553.7757927,3
553.8637048,10
553.9516164,28
554.0395273,37
554.1274378,8
554.2153476,12
554.303257,25
554.3911657,-1
554.4790739,31
554.5669816,6
554.6548887,11
554.7427953,31
554.8307012,19
554.9186067,6
555.0065116,22
555.0944159,36
555.1823197,3
555.2702229,15
555.3581255,28
555.4460276,11
555.5339292,13
555.6218301,27
555.7097306,10
555.7976304,-6
555.8855297,25
555.9734285,5
556.0613267,11
556.1492243,39
556.2371214,14
556.3250179,-1
556.4129139,36
556.5008093,12
556.5887041,-5
556.6765984,28
556.7644921,14
556.8523853,13
556.9402779,20
557.0281699,15
557.1160614,10
557.2039523,24
557.2918427,21
557.3797325,15
557.4676217,11
557.5555104,22
557.6433985,0
557.7312861,17
557.819173,32
557.9070595,-20
557.9949453,10
558.0828306,19
558.1707154,1
558.2585995,0
558.3464832,19
558.4343662,2
558.5222487,13
558.6101306,24
558.698012,7
558.7858928,7
558.873773,13
558.9616527,-7
559.0495318,5
559.1374103,11
559.2252883,21
559.3131657,3
559.4010425,-1
559.4889188,17
559.5767945,-9
559.6646696,14
559.7525442,24
559.8404182,8
559.9282916,6
560.0161645,25
560.1040368,-11
560.1919085,19
560.2797797,21
560.3676503,3
560.4555203,-5
560.5433898,16
560.6312587,-17
560.719127,-5
560.8069948,11
560.894862,-17
560.9827286,11
561.0705947,4
561.1584602,27
561.2463251,4
561.3341894,18
561.4220532,-2
561.5099164,-5
561.597779,9
561.6856411,8
561.7735026,-15
561.8613635,28
561.9492238,6
562.0370836,1
562.1249428,14
562.2128015,20
562.3006595,-2
562.388517,6
562.4763739,20
562.5642303,6
562.652086,7
562.7399412,21
562.8277959,0
562.9156499,-5
563.0035034,12
563.0913563,-6
563.1792086,-6
563.2670604,10
563.3549116,12
563.4427622,2
563.5306122,26
563.6184617,10
563.7063106,2
563.7941589,16
563.8820066,8
563.9698538,-35
564.0577003,14
564.1455463,-5
564.2333918,-13
564.3212366,17
564.4090809,21
564.4969246,6
564.5847677,2
564.6726103,13
564.7604522,-14
564.8482936,-3
564.9361344,20
565.0239747,-22
565.1118143,0
565.1996534,24
565.2874919,-9
565.3753298,-4
565.4631671,15
565.5510039,-3
565.6388401,17
565.7266757,20
565.8145107,0
565.9023451,-8
565.990179,15
566.0780123,2
566.165845,-7
566.2536771,-1
566.3415086,-8
566.4293396,-13
566.51717,-3
566.6049998,4
566.692829,-28
566.7806576,-5
566.8684856,13
566.9563131,11
567.04414,-10
567.1319663,9
567.219792,-11
567.3076171,18
567.3954417,-2
567.4832657,2
567.5710891,15
567.6589119,3
567.7467341,0
567.8345557,3
567.9223767,7
568.0101972,22
568.0980171,-22
568.1858364,0
568.2736551,25
568.3614732,-12
568.4492907,-12
568.5371077,10
568.6249241,-9
568.7127398,-6
568.800555,-2
568.8883696,-1
568.9761836,0
569.0639971,17
569.1518099,-2
569.2396222,1
569.3274338,14
569.4152449,-16
569.5030554,13
569.5908653,23
569.6786746,19
569.7664834,-21
569.8542915,-18
569.9420991,-15
570.029906,-12
570.1177124,21
570.2055182,16
570.2933234,-19
570.381128,2
570.468932,14
570.5567354,-19
570.6445382,5
570.7323405,17
570.8201421,-3
570.9079432,2
570.9957436,9
571.0835435,-5
571.1713428,4
571.2591415,8
571.3469396,-13
571.4347371,-9
571.522534,3
571.6103303,16
571.6981261,-3
571.7859212,0
571.8737158,13
571.9615097,-7
572.0493031,20
572.1370958,-2
572.224888,-7
572.3126796,12
572.4004706,14
572.4882609,-5
572.5760507,5
572.6638399,16
572.7516285,-11
572.8394165,-4
572.9272039,4
573.0149908,-2
573.102777,-9
573.1905626,-4
573.2783476,1
573.3661321,-7
573.4539159,23
573.5416991,-8
573.6294818,-8
573.7172638,20
573.8050452,6
573.8928261,-2
573.9806063,25
574.068386,11
574.156165,-13
574.2439435,17
574.3317214,-1
574.4194986,-10
574.5072753,1
574.5950513,1
574.6828268,-27
574.7706016,-1
574.8583759,12
574.9461496,-24
575.0339226,-9
575.1216951,13
575.2094669,-6
575.2972382,-1
575.3850088,27
575.4727789,-3
575.5605484,-4
575.6483172,18
575.7360855,-23
575.8238531,-7
575.9116201,9
575.9993866,-3
576.0871524,-6
576.1749177,1
576.2626823,-7
576.3504463,-6
576.4382098,19
576.5259726,7
576.6137348,-1
576.7014964,2
576.7892574,14
576.8770179,-4
576.9647777,4
577.0525369,4
577.1402955,-19
577.2280534,2
577.3158108,16
577.4035676,-21
577.4913238,2
577.5790794,-5
577.6668343,-3
577.7545887,12
577.8423424,9
577.9300956,-1
578.0178481,-1
578.1056,7
578.1933514,-4
578.2811021,-8
578.3688522,-2
578.4566017,4
578.5443506,-7
578.6320989,20
578.7198465,20
578.8075936,-17
578.8953401,8
578.9830859,3
579.0708311,8
579.1585758,10
579.2463198,1
579.3340632,4
579.421806,11
579.5095482,5
579.5972898,-14
579.6850307,-5
579.7727711,-4
579.8605109,-10
579.94825,7
580.0359885,8
580.1237264,22
580.2114637,-2
580.2992004,7
580.3869365,7
580.474672,-8
580.5624068,6
580.6501411,-5
580.7378747,13
580.8256077,11
580.9133401,-4
581.0010719,-1
581.0888031,-2
581.1765337,8
581.2642636,-10
581.3519929,-6
581.4397217,8
581.5274498,-1
581.6151773,-4
581.7029041,11
581.7906304,-3
581.878356,-4
581.9660811,3
582.0538055,-3
582.1415293,2
582.2292525,8
582.316975,-12
582.404697,-7
582.4924183,6
582.580139,0
582.6678591,-22
582.7555786,4
582.8432975,10
582.9310157,9
583.0187333,-23
583.1064504,-8
583.1941667,8
583.2818825,0
583.3695977,12
583.4573122,4
583.5450261,-13
583.6327394,25
583.7204521,1
583.8081642,-2
583.8958756,6
583.9835864,-5
584.0712966,-1
584.1590062,5
584.2467152,-6
584.3344235,-9
584.4221312,3
584.5098383,14
