0	0.499977
0.05	0.474356
0.1	0.451233
0.15	0.429238
0.2	0.408315
0.25	0.388413
0.3	0.369481
0.35	0.351472
0.4	0.334341
0.45	0.318045
0.5	0.302544
0.55	0.287798
0.6	0.273772
0.65	0.26043
0.7	0.247738
0.75	0.235666
0.8	0.224182
0.85	0.213258
0.9	0.202867
0.95	0.192983
1	0.183581
1.05	0.174637
1.1	0.16613
1.15	0.158038
1.2	0.150341
1.25	0.14302
1.3	0.136055
1.35	0.129431
1.4	0.12313
1.45	0.117137
1.5	0.111436
1.55	0.106013
1.6	0.100856
1.65	0.0959506
1.7	0.0912848
1.75	0.0868471
1.8	0.0826264
1.85	0.0786121
1.9	0.0747942
1.95	0.0711632
2	0.0677099
2.05	0.0644259
2.1	0.0613027
2.15	0.0583328
2.2	0.0555086
2.25	0.052823
2.3	0.0502694
2.35	0.0478415
2.4	0.045533
2.45	0.0433383
2.5	0.0412519
2.55	0.0392685
2.6	0.0373833
2.65	0.0355914
2.7	0.0338885
2.75	0.0322702
2.8	0.0307326
2.85	0.0292717
2.9	0.0278839
2.95	0.0265659
3	0.0253142
3.05	0.0241257
3.1	0.0229975
3.15	0.0219268
3.2	0.0209109
3.25	0.0199472
3.3	0.0190333
3.35	0.018167
3.4	0.017346
3.45	0.0165684
3.5	0.0158322
3.55	0.0151356
3.6	0.0144768
3.65	0.0138541
3.7	0.0132661
3.75	0.0127112
3.8	0.012188
3.85	0.0116953
3.9	0.0112318
3.95	0.0107964
4	0.010388
4.05	0.0100055
4.1	0.00964797
4.15	0.00931458
4.2	0.00900446
4.25	0.00871683
4.3	0.00845099
4.35	0.00820625
4.4	0.00798202
4.45	0.00777773
4.5	0.00759288
4.55	0.00742699
4.6	0.00727966
4.65	0.00715051
4.7	0.00703923
4.75	0.00694554
4.8	0.00686919
4.85	0.00681001
4.9	0.00676785
4.95	0.00674259
5	0.00673418
5.05	0.00674259
5.1	0.00676785
5.15	0.00681001
5.2	0.00686919
5.25	0.00694554
5.3	0.00703923
5.35	0.00715051
5.4	0.00727966
5.45	0.00742699
5.5	0.00759288
5.55	0.00777773
5.6	0.00798202
5.65	0.00820625
5.7	0.00845099
5.75	0.00871683
5.8	0.00900446
5.85	0.00931458
5.9	0.00964797
5.95	0.0100055
6	0.010388
6.05	0.0107964
6.1	0.0112318
6.15	0.0116953
6.2	0.012188
6.25	0.0127112
6.3	0.0132661
6.35	0.0138541
6.4	0.0144768
6.45	0.0151356
6.5	0.0158322
6.55	0.0165684
6.6	0.017346
6.65	0.018167
6.7	0.0190333
6.75	0.0199472
6.8	0.0209109
6.85	0.0219268
6.9	0.0229975
6.95	0.0241257
7	0.0253142
7.05	0.0265659
7.1	0.0278839
7.15	0.0292717
7.2	0.0307326
7.25	0.0322702
7.3	0.0338885
7.35	0.0355914
7.4	0.0373833
7.45	0.0392685
7.5	0.0412519
7.55	0.0433383
7.6	0.045533
7.65	0.0478415
7.7	0.0502694
7.75	0.052823
7.8	0.0555086
7.85	0.0583328
7.9	0.0613027
7.95	0.0644259
8	0.0677099
8.05	0.0711632
8.1	0.0747942
8.15	0.0786121
8.2	0.0826264
8.25	0.0868471
8.3	0.0912848
8.35	0.0959506
8.4	0.100856
8.45	0.106013
8.5	0.111436
8.55	0.117137
8.6	0.12313
8.65	0.129431
8.7	0.136055
8.75	0.14302
8.8	0.150341
8.85	0.158038
8.9	0.16613
8.95	0.174637
9	0.183581
9.05	0.192983
9.1	0.202867
9.15	0.213258
9.2	0.224182
9.25	0.235666
9.3	0.247738
9.35	0.26043
9.4	0.273772
9.45	0.287798
9.5	0.302544
9.55	0.318045
9.6	0.334341
9.65	0.351472
9.7	0.369481
9.75	0.388413
9.8	0.408315
9.85	0.429238
9.9	0.451233
9.95	0.474356
10	0.499977
