0	0.468104
0.05	0.445826
0.1	0.426224
0.15	0.407971
0.2	0.39093
0.25	0.374987
0.3	0.360047
0.35	0.346027
0.4	0.332852
0.45	0.320457
0.5	0.308785
0.55	0.297781
0.6	0.287398
0.65	0.277593
0.7	0.268326
0.75	0.259561
0.8	0.251265
0.85	0.243407
0.9	0.235959
0.95	0.228895
1	0.222191
1.05	0.215825
1.1	0.209777
1.15	0.204028
1.2	0.19856
1.25	0.193357
1.3	0.188404
1.35	0.183685
1.4	0.179189
1.45	0.174902
1.5	0.170814
1.55	0.166913
1.6	0.16319
1.65	0.159634
1.7	0.156238
1.75	0.152993
1.8	0.14989
1.85	0.146924
1.9	0.144086
1.95	0.141371
2	0.138773
2.05	0.136285
2.1	0.133903
2.15	0.131622
2.2	0.129436
2.25	0.127342
2.3	0.125334
2.35	0.12341
2.4	0.121565
2.45	0.119796
2.5	0.118099
2.55	0.116472
2.6	0.114911
2.65	0.113414
2.7	0.111978
2.75	0.1106
2.8	0.109278
2.85	0.10801
2.9	0.106793
2.95	0.105627
3	0.104508
3.05	0.103434
3.1	0.102406
3.15	0.101419
3.2	0.100474
3.25	0.0995689
3.3	0.0987018
3.35	0.0978716
3.4	0.0970772
3.45	0.0963175
3.5	0.0955912
3.55	0.0948975
3.6	0.0942352
3.65	0.0936035
3.7	0.0930015
3.75	0.0924283
3.8	0.0918833
3.85	0.0913656
3.9	0.0908746
3.95	0.0904095
4	0.0899699
4.05	0.0895552
4.1	0.0891647
4.15	0.088798
4.2	0.0884546
4.25	0.0881342
4.3	0.0878362
4.35	0.0875603
4.4	0.0873062
4.45	0.0870736
4.5	0.0868621
4.55	0.0866716
4.6	0.0865017
4.65	0.0863522
4.7	0.0862231
4.75	0.0861141
4.8	0.0860251
4.85	0.085956
4.9	0.0859067
4.95	0.0858771
5	0.0858673
5.05	0.0858771
5.1	0.0859067
5.15	0.085956
5.2	0.0860251
5.25	0.0861141
5.3	0.0862231
5.35	0.0863522
5.4	0.0865017
5.45	0.0866716
5.5	0.0868621
5.55	0.0870736
5.6	0.0873062
5.65	0.0875603
5.7	0.0878362
5.75	0.0881342
5.8	0.0884546
5.85	0.088798
5.9	0.0891647
5.95	0.0895552
6	0.0899699
6.05	0.0904095
6.1	0.0908746
6.15	0.0913656
6.2	0.0918833
6.25	0.0924283
6.3	0.0930015
6.35	0.0936035
6.4	0.0942352
6.45	0.0948975
6.5	0.0955912
6.55	0.0963175
6.6	0.0970772
6.65	0.0978716
6.7	0.0987018
6.75	0.0995689
6.8	0.100474
6.85	0.101419
6.9	0.102406
6.95	0.103434
7	0.104508
7.05	0.105627
7.1	0.106793
7.15	0.10801
7.2	0.109278
7.25	0.1106
7.3	0.111978
7.35	0.113414
7.4	0.114911
7.45	0.116472
7.5	0.118099
7.55	0.119796
7.6	0.121565
7.65	0.12341
7.7	0.125334
7.75	0.127342
7.8	0.129436
7.85	0.131622
7.9	0.133903
7.95	0.136285
8	0.138773
8.05	0.141371
8.1	0.144086
8.15	0.146924
8.2	0.14989
8.25	0.152993
8.3	0.156238
8.35	0.159634
8.4	0.16319
8.45	0.166913
8.5	0.170814
8.55	0.174902
8.6	0.179189
8.65	0.183685
8.7	0.188404
8.75	0.193357
8.8	0.19856
8.85	0.204028
8.9	0.209777
8.95	0.215825
9	0.222191
9.05	0.228895
9.1	0.235959
9.15	0.243407
9.2	0.251265
9.25	0.259561
9.3	0.268326
9.35	0.277593
9.4	0.287398
9.45	0.297781
9.5	0.308785
9.55	0.320457
9.6	0.332852
9.65	0.346027
9.7	0.360047
9.75	0.374987
9.8	0.39093
9.85	0.407971
9.9	0.426224
9.95	0.445826
10	0.468104
