0	0.505048
0.05	0.480219
0.1	0.457877
0.15	0.436662
0.2	0.416517
0.25	0.397389
0.3	0.379226
0.35	0.36198
0.4	0.345604
0.45	0.330054
0.5	0.315289
0.55	0.301269
0.6	0.287957
0.65	0.275317
0.7	0.263315
0.75	0.251918
0.8	0.241097
0.85	0.230821
0.9	0.221065
0.95	0.211801
1	0.203005
1.05	0.194652
1.1	0.186722
1.15	0.179191
1.2	0.172041
1.25	0.165252
1.3	0.158806
1.35	0.152686
1.4	0.146874
1.45	0.141356
1.5	0.136117
1.55	0.131143
1.6	0.12642
1.65	0.121935
1.7	0.117678
1.75	0.113636
1.8	0.109798
1.85	0.106154
1.9	0.102695
1.95	0.0994104
2	0.0962925
2.05	0.0933325
2.1	0.0905225
2.15	0.087855
2.2	0.0853228
2.25	0.0829191
2.3	0.0806375
2.35	0.0784719
2.4	0.0764164
2.45	0.0744655
2.5	0.0726141
2.55	0.0708572
2.6	0.06919
2.65	0.067608
2.7	0.0661071
2.75	0.0646832
2.8	0.0633324
2.85	0.0620513
2.9	0.0608362
2.95	0.059684
3	0.0585917
3.05	0.0575561
3.1	0.0565747
3.15	0.0556447
3.2	0.0547636
3.25	0.0539291
3.3	0.053139
3.35	0.0523911
3.4	0.0516835
3.45	0.0510141
3.5	0.0503814
3.55	0.0497834
3.6	0.0492187
3.65	0.0486857
3.7	0.048183
3.75	0.0477092
3.8	0.0472631
3.85	0.0468435
3.9	0.0464493
3.95	0.0460793
4	0.0457327
4.05	0.0454084
4.1	0.0451056
4.15	0.0448235
4.2	0.0445614
4.25	0.0443185
4.3	0.0440941
4.35	0.0438878
4.4	0.0436989
4.45	0.0435269
4.5	0.0433713
4.55	0.0432319
4.6	0.043108
4.65	0.0429995
4.7	0.0429061
4.75	0.0428275
4.8	0.0427634
4.85	0.0427137
4.9	0.0426784
4.95	0.0426572
5	0.0426501
5.05	0.0426572
5.1	0.0426784
5.15	0.0427137
5.2	0.0427634
5.25	0.0428275
5.3	0.0429061
5.35	0.0429995
5.4	0.043108
5.45	0.0432319
5.5	0.0433713
5.55	0.0435269
5.6	0.0436989
5.65	0.0438878
5.7	0.0440941
5.75	0.0443185
5.8	0.0445614
5.85	0.0448235
5.9	0.0451056
5.95	0.0454084
6	0.0457327
6.05	0.0460793
6.1	0.0464493
6.15	0.0468435
6.2	0.0472631
6.25	0.0477092
6.3	0.048183
6.35	0.0486857
6.4	0.0492187
6.45	0.0497834
6.5	0.0503814
6.55	0.0510141
6.6	0.0516835
6.65	0.0523911
6.7	0.053139
6.75	0.0539291
6.8	0.0547636
6.85	0.0556447
6.9	0.0565747
6.95	0.0575561
7	0.0585917
7.05	0.059684
7.1	0.0608362
7.15	0.0620513
7.2	0.0633324
7.25	0.0646832
7.3	0.0661071
7.35	0.067608
7.4	0.06919
7.45	0.0708572
7.5	0.0726141
7.55	0.0744655
7.6	0.0764164
7.65	0.0784719
7.7	0.0806375
7.75	0.0829191
7.8	0.0853228
7.85	0.087855
7.9	0.0905225
7.95	0.0933325
8	0.0962925
8.05	0.0994104
8.1	0.102695
8.15	0.106154
8.2	0.109798
8.25	0.113636
8.3	0.117678
8.35	0.121935
8.4	0.12642
8.45	0.131143
8.5	0.136117
8.55	0.141356
8.6	0.146874
8.65	0.152686
8.7	0.158806
8.75	0.165252
8.8	0.172041
8.85	0.179191
8.9	0.186722
8.95	0.194652
9	0.203005
9.05	0.211801
9.1	0.221065
9.15	0.230821
9.2	0.241097
9.25	0.251918
9.3	0.263315
9.35	0.275317
9.4	0.287957
9.45	0.301269
9.5	0.315289
9.55	0.330054
9.6	0.345604
9.65	0.36198
9.7	0.379226
9.75	0.397389
9.8	0.416517
9.85	0.436662
9.9	0.457877
9.95	0.480219
10	0.505048
