0	0.536119
0.05	0.52279
0.1	0.51178
0.15	0.501929
0.2	0.493069
0.25	0.485069
0.3	0.47782
0.35	0.471234
0.4	0.465234
0.45	0.459756
0.5	0.454743
0.55	0.450147
0.6	0.445924
0.65	0.442036
0.7	0.438452
0.75	0.43514
0.8	0.432076
0.85	0.429235
0.9	0.426598
0.95	0.424145
1	0.42186
1.05	0.419728
1.1	0.417736
1.15	0.415871
1.2	0.414124
1.25	0.412484
1.3	0.410942
1.35	0.40949
1.4	0.408122
1.45	0.40683
1.5	0.405609
1.55	0.404454
1.6	0.403359
1.65	0.40232
1.7	0.401333
1.75	0.400394
1.8	0.3995
1.85	0.398648
1.9	0.397835
1.95	0.397059
2	0.396317
2.05	0.395607
2.1	0.394927
2.15	0.394276
2.2	0.393651
2.25	0.393051
2.3	0.392475
2.35	0.391922
2.4	0.391389
2.45	0.390878
2.5	0.390385
2.55	0.38991
2.6	0.389454
2.65	0.389013
2.7	0.388589
2.75	0.38818
2.8	0.387786
2.85	0.387406
2.9	0.387039
2.95	0.386685
3	0.386344
3.05	0.386015
3.1	0.385698
3.15	0.385393
3.2	0.385098
3.25	0.384814
3.3	0.384541
3.35	0.384278
3.4	0.384025
3.45	0.383781
3.5	0.383547
3.55	0.383323
3.6	0.383107
3.65	0.3829
3.7	0.382702
3.75	0.382513
3.8	0.382332
3.85	0.382159
3.9	0.381994
3.95	0.381838
4	0.381689
4.05	0.381549
4.1	0.381416
4.15	0.38129
4.2	0.381172
4.25	0.381062
4.3	0.380959
4.35	0.380864
4.4	0.380775
4.45	0.380694
4.5	0.380621
4.55	0.380554
4.6	0.380494
4.65	0.380442
4.7	0.380397
4.75	0.380358
4.8	0.380327
4.85	0.380302
4.9	0.380285
4.95	0.380275
5	0.380271
5.05	0.380275
5.1	0.380285
5.15	0.380302
5.2	0.380327
5.25	0.380358
5.3	0.380397
5.35	0.380442
5.4	0.380494
5.45	0.380554
5.5	0.380621
5.55	0.380694
5.6	0.380775
5.65	0.380864
5.7	0.380959
5.75	0.381062
5.8	0.381172
5.85	0.38129
5.9	0.381416
5.95	0.381549
6	0.381689
6.05	0.381838
6.1	0.381994
6.15	0.382159
6.2	0.382332
6.25	0.382513
6.3	0.382702
6.35	0.3829
6.4	0.383107
6.45	0.383323
6.5	0.383547
6.55	0.383781
6.6	0.384025
6.65	0.384278
6.7	0.384541
6.75	0.384814
6.8	0.385098
6.85	0.385393
6.9	0.385698
6.95	0.386015
7	0.386344
7.05	0.386685
7.1	0.387039
7.15	0.387406
7.2	0.387786
7.25	0.38818
7.3	0.388589
7.35	0.389013
7.4	0.389454
7.45	0.38991
7.5	0.390385
7.55	0.390878
7.6	0.391389
7.65	0.391922
7.7	0.392475
7.75	0.393051
7.8	0.393651
7.85	0.394276
7.9	0.394927
7.95	0.395607
8	0.396317
8.05	0.397059
8.1	0.397835
8.15	0.398648
8.2	0.3995
8.25	0.400394
8.3	0.401333
8.35	0.40232
8.4	0.403359
8.45	0.404454
8.5	0.405609
8.55	0.40683
8.6	0.408122
8.65	0.40949
8.7	0.410942
8.75	0.412484
8.8	0.414124
8.85	0.415871
8.9	0.417736
8.95	0.419728
9	0.42186
9.05	0.424145
9.1	0.426598
9.15	0.429235
9.2	0.432076
9.25	0.43514
9.3	0.438452
9.35	0.442036
9.4	0.445924
9.45	0.450147
9.5	0.454743
9.55	0.459756
9.6	0.465234
9.65	0.471234
9.7	0.47782
9.75	0.485069
9.8	0.493069
9.85	0.501929
9.9	0.51178
9.95	0.52279
10	0.536119
