0	0.57147
0.05	0.554635
0.1	0.540244
0.15	0.527006
0.2	0.514829
0.25	0.503626
0.3	0.493321
0.35	0.483841
0.4	0.475121
0.45	0.467098
0.5	0.459719
0.55	0.45293
0.6	0.446685
0.65	0.44094
0.7	0.435656
0.75	0.430794
0.8	0.426322
0.85	0.422208
0.9	0.418424
0.95	0.414943
1	0.41174
1.05	0.408794
1.1	0.406084
1.15	0.403591
1.2	0.401298
1.25	0.399188
1.3	0.397247
1.35	0.395462
1.4	0.39382
1.45	0.392309
1.5	0.390919
1.55	0.389641
1.6	0.388464
1.65	0.387383
1.7	0.386387
1.75	0.385472
1.8	0.38463
1.85	0.383855
1.9	0.383142
1.95	0.382487
2	0.381884
2.05	0.381329
2.1	0.380818
2.15	0.380349
2.2	0.379917
2.25	0.37952
2.3	0.379154
2.35	0.378818
2.4	0.378509
2.45	0.378224
2.5	0.377963
2.55	0.377722
2.6	0.377501
2.65	0.377297
2.7	0.37711
2.75	0.376937
2.8	0.376779
2.85	0.376633
2.9	0.376499
2.95	0.376376
3	0.376262
3.05	0.376158
3.1	0.376062
3.15	0.375974
3.2	0.375892
3.25	0.375818
3.3	0.375749
3.35	0.375686
3.4	0.375628
3.45	0.375575
3.5	0.375526
3.55	0.375481
3.6	0.375439
3.65	0.375401
3.7	0.375367
3.75	0.375335
3.8	0.375305
3.85	0.375278
3.9	0.375254
3.95	0.375231
4	0.37521
4.05	0.375191
4.1	0.375174
4.15	0.375158
4.2	0.375144
4.25	0.375131
4.3	0.375119
4.35	0.375108
4.4	0.375099
4.45	0.37509
4.5	0.375083
4.55	0.375076
4.6	0.37507
4.65	0.375065
4.7	0.37506
4.75	0.375057
4.8	0.375054
4.85	0.375051
4.9	0.37505
4.95	0.375049
5	0.375048
5.05	0.375049
5.1	0.37505
5.15	0.375051
5.2	0.375054
5.25	0.375057
5.3	0.37506
5.35	0.375065
5.4	0.37507
5.45	0.375076
5.5	0.375083
5.55	0.37509
5.6	0.375099
5.65	0.375108
5.7	0.375119
5.75	0.375131
5.8	0.375144
5.85	0.375158
5.9	0.375174
5.95	0.375191
6	0.37521
6.05	0.375231
6.1	0.375254
6.15	0.375278
6.2	0.375305
6.25	0.375335
6.3	0.375367
6.35	0.375401
6.4	0.375439
6.45	0.375481
6.5	0.375526
6.55	0.375575
6.6	0.375628
6.65	0.375686
6.7	0.375749
6.75	0.375818
6.8	0.375892
6.85	0.375974
6.9	0.376062
6.95	0.376158
7	0.376262
7.05	0.376376
7.1	0.376499
7.15	0.376633
7.2	0.376779
7.25	0.376937
7.3	0.37711
7.35	0.377297
7.4	0.377501
7.45	0.377722
7.5	0.377963
7.55	0.378224
7.6	0.378509
7.65	0.378818
7.7	0.379154
7.75	0.37952
7.8	0.379917
7.85	0.380349
7.9	0.380818
7.95	0.381329
8	0.381884
8.05	0.382487
8.1	0.383142
8.15	0.383855
8.2	0.38463
8.25	0.385472
8.3	0.386387
8.35	0.387383
8.4	0.388464
8.45	0.389641
8.5	0.390919
8.55	0.392309
8.6	0.39382
8.65	0.395462
8.7	0.397247
8.75	0.399188
8.8	0.401298
8.85	0.403591
8.9	0.406084
8.95	0.408794
9	0.41174
9.05	0.414943
9.1	0.418424
9.15	0.422208
9.2	0.426322
9.25	0.430794
9.3	0.435656
9.35	0.44094
9.4	0.446685
9.45	0.45293
9.5	0.459719
9.55	0.467098
9.6	0.475121
9.65	0.483841
9.7	0.493321
9.75	0.503626
9.8	0.514829
9.85	0.527006
9.9	0.540244
9.95	0.554635
10	0.57147
