-0.35677917313872665	2.796702459056915	5.8701973174513595
-1.4736170247158393	3.040265030846895	6.231318354675833
-2.8177699313155644	2.95486389720227	6.798255520251082
-4.273200587907552	2.5811734176399894	7.401558939105567
-5.79661371141982	2.0110145232018066	7.897298414187915
-7.367133498231966	1.3024850491800657	8.215617242770886
-8.97286551193951	0.4897038584850992	8.343577146330897
-10.606259153930832	-0.40561301399215693	8.299587298005306
-12.262154261728671	-1.3685003713928297	8.111694362335326
-13.93683228182004	-2.388045346831004	7.806037489810362
-15.627504762690538	-3.455971713033981	7.403508090539659
