0.794848	0.00354614	0	0.000913358	0.680141	0	0	0	0.374364	
0.792457	0.00361532	0	0.000931177	0.676755	0	0	0	0.369631	
0.790073	0.00368463	0	0.000949029	0.673387	0	0	0	0.36496	
0.787697	0.00375407	0	0.000966913	0.670038	0	0	0	0.360351	
0.785327	0.00382361	0	0.000984826	0.666706	0	0	0	0.355801	
0.782965	0.00389326	0	0.00100276	0.663391	0	0	0	0.351312	
0.780611	0.00396299	0	0.00102073	0.660095	0	0	0	0.346881	
0.778263	0.00403281	0	0.00103871	0.656815	0	0	0	0.342509	
0.775923	0.00410269	0	0.0010567	0.653553	0	0	0	0.338194	
0.773589	0.00417263	0	0.00107472	0.650309	0	0	0	0.333935	
0.771263	0.00424261	0	0.00109274	0.647081	0	0	0	0.329733	
0.768944	0.00431264	0	0.00111078	0.64387	0	0	0	0.325585	
0.766632	0.00438269	0	0.00112882	0.640677	0	0	0	0.321492	
0.764328	0.00445276	0	0.00114687	0.6375	0	0	0	0.317452	
0.76203	0.00452283	0	0.00116492	0.63434	0	0	0	0.313466	
0.759739	0.00459291	0	0.00118297	0.631196	0	0	0	0.309531	
0.757455	0.00466298	0	0.00120102	0.628069	0	0	0	0.305649	
0.755178	0.00473303	0	0.00121906	0.624959	0	0	0	0.301817	
0.752908	0.00480306	0	0.00123709	0.621865	0	0	0	0.298035	
0.750645	0.00487305	0	0.00125512	0.618787	0	0	0	0.294302	
0.748389	0.004943	0	0.00127314	0.615725	0	0	0	0.290619	
0.74614	0.0050129	0	0.00129114	0.612679	0	0	0	0.286984	
0.743898	0.00508274	0	0.00130913	0.609649	0	0	0	0.283396	
0.741662	0.00515251	0	0.0013271	0.606635	0	0	0	0.279855	
0.739434	0.00522221	0	0.00134505	0.603637	0	0	0	0.276361	
0.737212	0.00529183	0	0.00136298	0.600654	0	0	0	0.272912	
0.734997	0.00536136	0	0.00138089	0.597687	0	0	0	0.269508	
0.732788	0.00543079	0	0.00139877	0.594736	0	0	0	0.266149	
0.730587	0.00550012	0	0.00141663	0.5918	0	0	0	0.262834	
0.728392	0.00556934	0	0.00143446	0.588879	0	0	0	0.259562	
0.726204	0.00563845	0	0.00145226	0.585973	0	0	0	0.256332	
0.724022	0.00570743	0	0.00147003	0.583083	0	0	0	0.253145	
0.721847	0.00577629	0	0.00148776	0.580207	0	0	0	0.25	
0.719679	0.00584501	0	0.00150546	0.577347	0	0	0	0.246895	
0.717517	0.00591359	0	0.00152312	0.574501	0	0	0	0.243831	
0.715362	0.00598202	0	0.00154075	0.57167	0	0	0	0.240807	
0.713213	0.0060503	0	0.00155833	0.568854	0	0	0	0.237823	
0.711071	0.00611842	0	0.00157588	0.566052	0	0	0	0.234877	
0.708936	0.00618637	0	0.00159338	0.563265	0	0	0	0.23197	
0.706807	0.00625416	0	0.00161084	0.560492	0	0	0	0.2291	
0.704684	0.00632177	0	0.00162825	0.557734	0	0	0	0.226269	
0.702568	0.0063892	0	0.00164562	0.55499	0	0	0	0.223474	
0.700458	0.00645645	0	0.00166294	0.55226	0	0	0	0.220715	
0.698355	0.0065235	0	0.00168021	0.549544	0	0	0	0.217992	
0.696258	0.00659036	0	0.00169743	0.546843	0	0	0	0.215305	
0.694168	0.00665703	0	0.0017146	0.544155	0	0	0	0.212653	
0.692083	0.00672348	0	0.00173172	0.541481	0	0	0	0.210035	
0.690006	0.00678973	0	0.00174878	0.538821	0	0	0	0.207451	
0.687934	0.00685577	0	0.00176579	0.536174	0	0	0	0.204901	
0.685869	0.00692159	0	0.00178274	0.533541	0	0	0	0.202384	
0.68381	0.00698718	0	0.00179964	0.530922	0	0	0	0.1999	
0.681757	0.00705255	0	0.00181648	0.528316	0	0	0	0.197448	
0.679711	0.0071177	0	0.00183325	0.525724	0	0	0	0.195028	
0.677671	0.0071826	0	0.00184997	0.523144	0	0	0	0.192639	
0.675636	0.00724728	0	0.00186663	0.520579	0	0	0	0.190281	
0.673609	0.00731171	0	0.00188322	0.518026	0	0	0	0.187954	
0.671587	0.00737589	0	0.00189976	0.515486	0	0	0	0.185658	
0.669571	0.00743983	0	0.00191622	0.51296	0	0	0	0.183391	
0.667562	0.00750352	0	0.00193263	0.510446	0	0	0	0.181153	
0.665558	0.00756695	0	0.00194896	0.507945	0	0	0	0.178944	
0.663561	0.00763012	0	0.00196524	0.505457	0	0	0	0.176764	
0.66157	0.00769303	0	0.00198144	0.502982	0	0	0	0.174613	
0.659585	0.00775568	0	0.00199758	0.500519	0	0	0	0.172489	
0.657605	0.00781806	0	0.00201364	0.498069	0	0	0	0.170393	
0.655632	0.00788018	0	0.00202964	0.495631	0	0	0	0.168324	
0.653665	0.00794202	0	0.00204557	0.493206	0	0	0	0.166281	
0.651704	0.00800358	0	0.00206142	0.490794	0	0	0	0.164265	
0.649748	0.00806487	0	0.00207721	0.488393	0	0	0	0.162276	
0.647799	0.00812587	0	0.00209292	0.486005	0	0	0	0.160311	
